Iconuc-1 ;Iconuc-2 ;Tabarnuc-1 ;Tabarnuc-2 ;NucPlusUltra-1 ;NucPlusUltra-2 ; Gazby ; Pégaz-1 ; Pégaz-2 ; Samagaz ; Omaïgaz-1 ; Omaïgaz-2 ; Gastafiore ;Igaznodon-1 ;Igaznodon-2 ;Coron-1 ;Coron-2 ;Mockingjay ;Lantier ;Tacotac ;TicEtTac ;Hydro ; STEP pompage ; STEP turbinage; STEP_stock ; Batterie injection ; Batterie soutirage ; Batterie Stock ; RES ; load ; Net load 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 775.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1700 ;  8675 ; 6975 
900.0 ; 897.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1733 ;  7930 ; 6197 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1891.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;1575 ;  7496 ; 5921 
900.0 ; 443.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1437 ;  7180 ; 5743 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1414.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1366 ;  6810 ; 5444 
900.0 ; 300.0 ; 900.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1337.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1360 ;  6727 ; 5367 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 748.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1362 ;  7010 ; 5648 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1324.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1405 ;  7629 ; 6224 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1807.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1727 ;  8434 ; 6707 
900.0 ; 900.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2068.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2074 ;  9042 ; 6968 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3023.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2392 ;  9415 ; 7023 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3093.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2501 ;  9594 ; 7093 
900.0 ; 0.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3801.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;2571 ;  9772 ; 7201 
900.0 ; 0.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3767.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2659 ;  9826 ; 7167 
900.0 ; 0.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3473.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2773 ;  9646 ; 6873 
900.0 ; 0.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3312.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2815 ;  9527 ; 6712 
900.0 ; 0.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2888.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2935 ;  9223 ; 6288 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2086.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2876 ;  8962 ; 6086 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1932.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2873 ;  8805 ; 5932 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2269.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2682 ;  8951 ; 6269 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2504.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2394 ;  8898 ; 6504 
900.0 ; 0.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2885.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2069 ;  8354 ; 6285 
900.0 ; 0.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2672.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;1927 ;  7999 ; 6072 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2403.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2031 ;  8434 ; 6403 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2556.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1999 ;  8555 ; 6556 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1956.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1982 ;  7938 ; 5956 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1381.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2126 ;  7507 ; 5381 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1161.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2030 ;  7191 ; 5161 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 879.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1940 ;  6819 ; 4879 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 742.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1990 ;  6732 ; 4742 
900.0 ; 0.0 ; 900.0 ; 300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1523.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2121 ;  7044 ; 4923 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1417.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2238 ;  7655 ; 5417 
900.0 ; 0.0 ; 900.0 ; 900.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1986.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;2446 ;  8432 ; 5986 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2492.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3103 ;  9025 ; 5922 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1509.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3484 ;  9393 ; 5909 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1359.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3782 ;  9541 ; 5759 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1328.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3943 ;  9671 ; 5728 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2320.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3975 ;  9725 ; 5750 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1147.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3941 ;  9488 ; 5547 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2014.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3866 ;  9310 ; 5444 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1757.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3789 ;  8976 ; 5187 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 601.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3683 ;  8684 ; 5001 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 873.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;3297 ;  8570 ; 5273 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2253.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2995 ;  8678 ; 5683 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1619.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2500 ;  8519 ; 6019 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2571.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2058 ;  8059 ; 6001 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1581.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1797 ;  7778 ; 5981 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3187.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1665 ;  8282 ; 6617 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2489.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1542 ;  8431 ; 6889 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2807.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1544 ;  7781 ; 6237 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1432.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1471 ;  7303 ; 5832 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1122.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1398 ;  6920 ; 5522 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1551.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;1496 ;  6477 ; 4981 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 450.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1424 ;  6274 ; 4850 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1426.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1425 ;  6281 ; 4856 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 423.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1581 ;  6404 ; 4823 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 541.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;1783 ;  6724 ; 4941 
900.0 ; 0.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 662.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2229 ;  7291 ; 5062 
900.0 ; 585.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;2810 ;  7795 ; 4985 
900.0 ; 300.0 ; 900.0 ; 0.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1151.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3134 ;  8015 ; 4881 
900.0 ; 345.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3422 ;  8167 ; 4745 
900.0 ; 469.0 ; 900.0 ; 0.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3555 ;  8424 ; 4869 
900.0 ; 300.0 ; 900.0 ; 0.0 ; 1300.0 ; 1044.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; -0.0 ; 0.0 ;3620 ;  8064 ; 4444 
900.0 ; 300.0 ; 900.0 ; 0.0 ; 1300.0 ; 715.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; -0.0 ;3654 ;  7769 ; 4115 
900.0 ; 300.0 ; 900.0 ; 0.0 ; 1300.0 ; 402.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ;0.0 ; 0.0; -0.0 ;0.0 ; 0.0 ; 0.0 ;3648 ;  7450 ; 3802 
